index,시도,idx,name,address,latitude,longitude,input_wastes
383,경상남도,676,밀양시보건소,"경상남도 밀양시 삼문중앙로 41""",35.48542971301051,128.7563246769572,['투명 페트']
244,경상북도,519,포은고등학교,"경상북도 영천시 금호읍 성천앞길 112-53""",35.94001965697532,128.8781323425169,"['캔', '투명 페트']"
599,경상북도,909,이마트 안동점,"경상북도 안동시 옥동1길 2""",36.55877924760598,128.69951728552306,['투명 페트']
394,경상북도,688,호명면 호반 2차 버스승강장,"경상북도 예천군 호명면 산합리 1388""",36.57818541753206,128.48123777494135,"['캔', '투명 페트']"
598,경상북도,908,옥동행정복지센터,"경상북도 안동시 옥동 792-1""",36.56142094306259,128.70161075014295,['투명 페트']
581,경상북도,890,서구동행정복지센터,"경상북도 안동시 안기천로 86""",36.564740619110985,128.7175165900633,['투명 페트']
601,경상북도,911,영천시종합스포츠센터,"경상북도 영천시 교촌동 336-1""",35.97094767554444,128.92303570893355,"['캔', '투명 페트']"
419,경상북도,720,안계면행정복지센터,"경상북도 의성군 안계면 안계길 114""",36.38343333782756,128.43969510297228,['투명 페트']
73,경상북도,112,김천시청,"경상북도 김천시 시청1길 1""",36.1398881671927,128.113624475917,"['캔', '투명 페트']"
418,경상북도,719,"버스정류장(안계,토매 방면)","경상북도 의성군 안계면 용기리 1116-81""",36.38298414492413,128.44051705075975,['투명 페트']
393,경상북도,687,대심어린이공원,"경상북도 예천군 예천읍 대심리 73-5""",36.64913537409112,128.4420600515174,"['캔', '투명 페트']"
214,경상북도,288,예천군 제1공영주차장,"경상북도 예천군 호명면 산합리 1450""",36.57598533192159,128.48931194767746,"['캔', '투명 페트']"
3,경상북도,6,형곡시립도서관,"경상북도 구미시 경은로 85 구미시립도서관""",36.1131072,128.3361809,"['캔', '투명 페트']"
322,경상북도,610,송천동분리수거장 1,"경상북도 안동시 경동로 1375""",36.54468413642744,128.79515584981854,['투명 페트']
542,경상북도,849,예천아이사랑안심케어센터,"경상북도 예천군 예천읍 서본리 49-2""",36.65620954216841,128.45070248655756,"['캔', '투명 페트']"
543,경상북도,850,백전천생태공원,"경상북도 예천군 예천읍 백전리 447-1""",36.66313430429399,128.4599029099776,"['캔', '투명 페트']"
544,경상북도,851,예천군 복합커뮤니티센터,"경상북도 예천군 호명면 산합리 1124""",36.57770101708396,128.47361207036437,"['캔', '투명 페트']"
141,경상북도,190,문덕8공원,"경상북도 포항시 남구 오천읍 문덕리 197-1""",35.96420640383601,129.40404075615228,"['캔', '투명 페트']"
140,경상북도,189,원동13어린이공원,"경상북도 포항시 남구 오천읍 원리 903-4""",35.9695139324668,129.40872109264205,"['캔', '투명 페트']"
139,경상북도,188,원동12어린이공원,"경상북도 포항시 남구 오천읍 원리 919""",35.968807066679005,129.40656880288145,"['캔', '투명 페트']"
545,경상북도,852,예천군 제2공영주차장,"경상북도 예천군 호명면 산합리 1448""",36.57602129833092,128.49111965279818,"['캔', '투명 페트']"
213,경상북도,287,예천읍 행정복지센터,"경상북도 예천군 예천읍 서본리 1-6""",36.65691694617921,128.45291329786977,"['캔', '투명 페트']"
5,경상북도,8,봉곡테마공원,"경상북도 구미시 봉곡동""",36.150563,128.3138658,"['캔', '투명 페트']"
7,경상북도,10,휴먼시아아파트,"경상북도 의성군 의성읍 동서1길 114 상리휴먼시아""",36.3501295,128.7082619,"['캔', '투명 페트']"
4,경상북도,7,선주원남동주민센터,"경상북도 구미시 봉곡로 42 선주원남동사무소""",36.1425881,128.3101952,"['캔', '투명 페트']"
323,경상북도,612,송천동분리수거장 2,"경상북도 안동시 송천동 478-6""",36.54061675866405,128.7972000833728,['투명 페트']
514,경상북도,821,북경주행정복지센터,"경상북도 경주시 안강읍 안강리 346-27""",35.98980970351883,129.227003950398,['투명 페트']
461,경상북도,766,경산시립박물관,"경상북도 경산시 박물관로 46""",35.81366186015631,128.7628071284771,['투명 페트']
6,경상북도,9,원호민원봉사실,"경상북도 구미시 문장로 182""",36.1496101,128.3310628,"['캔', '투명 페트']"
2,경상북도,5,상모사곡동주민센터,"경상북도 구미시 상사서로 199 상모사곡동사무소""",36.099713,128.3578956,"['캔', '투명 페트']"
373,경상북도,663,세화고등학교 매점,"경상북도 포항시 북구 아치로 94""",36.05441549705825,129.3520537223666,"['캔', '투명 페트']"
372,경상북도,662,세화고등학교 정문,"경상북도 포항시 북구 우현동 318-17""",36.05273827349758,129.3520093399189,"['캔', '투명 페트']"
459,경상북도,764,지좌동행정복지센터,"경상북도 김천시 영남대로 1940""",36.11997377709755,128.1424821395249,"['캔', '투명 페트']"
515,경상북도,822,경주시민운동장 입구,"경상북도 경주시 황성공원로 30""",35.8599898445183,129.21062779046147,['투명 페트']
458,경상북도,763,대곡동행정복지센터,"경상북도 김천시 부곡동 1330""",36.12446763206349,128.0891077639007,"['캔', '투명 페트']"
457,경상북도,762,율곡동행정복지센터,"경상북도 김천시 율곡동 369""",36.1215146455393,128.18333490543102,['투명 페트']
346,경상북도,636,안동시청 시의회 본관,"경상북도 안동시 퇴계로 115""",36.56810137262705,128.7301378701682,['투명 페트']
8,경상북도,11,의성초등학교,"경상북도 의성군 의성읍 후죽리 530-1""",36.3520845,128.6955267,"['캔', '투명 페트']"
460,경상북도,765,경산시립도서관,"경상북도 경산시 하양읍 금락리 97""",35.91315088518376,128.81295949604166,['투명 페트']
1,경상북도,4,임오동주민센터,"경상북도 구미시 임은길 61 임오동사무소""",36.0892718,128.3692414,"['캔', '투명 페트']"
516,경상북도,823,경주시립도서관,"경상북도 경주시 원화로 431-18""",35.85959426758006,129.21851987641912,['투명 페트']
181,광주광역시,253,월산4동 행정복지센터,"광주광역시 남구 월산동 949""",35.14641584475447,126.89075753725002,"['캔', '투명 페트']"
65,광주광역시,98,화정2동주민센터,"광주광역시 서구 화운로 94 유니버시아드 힐스테이트 1단지""",35.1465822,126.8821979,"['캔', '투명 페트']"
66,광주광역시,99,푸른길광장,"광주광역시 남구 주월동 941-203""",35.1260653,126.896671,"['캔', '투명 페트']"
335,광주광역시,624,북구종합체육관,"광주광역시 북구 첨단연신로29번길 15""",35.20051237082864,126.8614670081496,['투명 페트']
334,광주광역시,623,전남대스포츠센터 버스승강장,"광주광역시 북구 용봉동 162""",35.17503136023044,126.9124881375142,['투명 페트']
241,광주광역시,516,벽산블루밍아파트 3단지 301동 앞 보도,"광주광역시 북구 대자로 55""",35.175949092809184,126.87913090639144,['투명 페트']
333,광주광역시,622,북구반다비체육센터,"광주광역시 북구 필문대로 55""",35.1642952982615,126.928278074984,['투명 페트']
275,광주광역시,558,스트리트푸드존,"광주광역시 남구 봉선동 1132-2""",35.13396965795903,126.90614077114972,"['캔', '투명 페트']"
233,광주광역시,308,전남대학교 9호관,"광주광역시 북구 용봉로 77""",35.18100430757091,126.90543625280527,"['캔', '투명 페트']"
23,광주광역시,41,상무시민공원,"광주광역시 서구 치평동 1162""",35.153570941986715,126.84218149335008,"['캔', '투명 페트']"
471,광주광역시,777,오치2동행정복지센터,"광주광역시 북구 오치동 861-58""",35.18994629298682,126.9004850062225,['투명 페트']
405,대구광역시,702,상중이동행정복지센터,"대구광역시 서구 당산로 343""",35.8669813077924,128.54610648185678,['투명 페트']
582,대구광역시,891,감삼동행정복지센터,"대구광역시 달서구 감삼동 136-2""",35.85101443889616,128.5423069233852,['투명 페트']
406,대구광역시,703,내당4동행정복지센터,"대구광역시 서구 내당동 354-7""",35.85892301094318,128.55167866226398,['투명 페트']
320,대구광역시,606,금정어린이공원,"대구광역시 북구 태전동 974""",35.926991801617454,128.54585873887407,"['캔', '투명 페트']"
321,대구광역시,607,대현어린이공원,"대구광역시 북구 대현동 112-41""",35.88458650015691,128.6099579620399,"['캔', '투명 페트']"
319,대구광역시,605,대구 남구청,"대구광역시 남구 이천로 51""",35.84589957823974,128.59736864291798,"['캔', '투명 페트']"
614,대구광역시,932,비산7동 행정복지센터,"대구광역시 서구 비산동 1890-2""",35.888018420031834,128.55362771083884,['투명 페트']
613,대구광역시,931,내당1동 행정복지센터,"대구광역시 서구 서대구로4길 35""",35.86062315349558,128.560781064675,['투명 페트']
612,대구광역시,930,평리6동 행정복지센터,"대구광역시 서구 서대구로41길 41""",35.87662497970944,128.55001976683457,['투명 페트']
611,대구광역시,929,평리2동 행정복지센터,"대구광역시 서구 국채보상로60길 6""",35.87117282292541,128.56359259049933,['투명 페트']
610,대구광역시,928,서구립 원고개도서관,"대구광역시 서구 달서로43길 12""",35.881922801850635,128.57089625111013,['투명 페트']
608,대구광역시,921,남산어린이공원,"대구광역시 중구 남산로1길 32""",35.858232487069074,128.58130748957905,['투명 페트']
607,대구광역시,920,남산2동행정복지센터,"대구광역시 중구 남산동 573-1""",35.86404282609187,128.5894851109833,['투명 페트']
567,대구광역시,875,경북대 버스정류장 앞,"대구광역시 북구 산격동 1370-1""",35.89307926693431,128.61016038647884,['투명 페트']
566,대구광역시,874,무지개어린이공원,"대구광역시 북구 대학로17길 11""",35.89314213049734,128.60866381480707,['투명 페트']
281,대구광역시,566,한국환경공단 대구경북환경본부,"대구광역시 수성구 무학로 209""",35.83052287630598,128.63130657733922,['투명 페트']
407,대구광역시,704,대구 서구청,"대구광역시 서구 국채보상로 257""",35.871735096851474,128.55881234592667,['투명 페트']
517,대구광역시,824,동천초등학교(포인트 적립 불가),"대구광역시 수성구 상록로16길 20""",35.86570729789959,128.62570332885193,"['캔', '투명 페트']"
85,대구광역시,128,군위 동부 제1호 어린이공원,"대구광역시 군위군 군위읍 동부리 376-3""",36.23777645311623,128.5707875563465,"['캔', '투명 페트']"
86,대구광역시,129,LH천년나무아파트,"대구광역시 군위군 군위읍 동산새길 50""",36.231854277857465,128.5688783761987,"['캔', '투명 페트']"
443,대구광역시,748,죽전동행정복지센터,"대구광역시 달서구 죽전1길 176""",35.857501303422644,128.5390812123597,['투명 페트']
444,대구광역시,749,장기동행정복지센터,"대구광역시 달서구 장기동 817-3""",35.84321414179786,128.53021369756627,['투명 페트']
445,대구광역시,750,본리동행정복지센터,"대구광역시 달서구 본리동 110-4""",35.84106674502007,128.54292774971077,['투명 페트']
446,대구광역시,751,청소년수련관 공용주차장,"대구광역시 달서구 상화로 406""",35.80787348978892,128.55840392624145,['투명 페트']
447,대구광역시,752,능금어린이공원,"대구광역시 달서구 명덕로2길 57""",35.85941299567297,128.5710054013832,['투명 페트']
448,대구광역시,753,유천동행정복지센터,"대구광역시 달서구 유천동 606""",35.817225183992484,128.5141722514206,['투명 페트']
449,대구광역시,754,월성1동행정복지센터,"대구광역시 달서구 월성동 1396-3""",35.81928676302418,128.52271725235033,['투명 페트']
450,대구광역시,755,월성2동행정복지센터,"대구광역시 달서구 월성동 86-3""",35.83091270717219,128.52814045888098,['투명 페트']
451,대구광역시,756,달서구노인종합복지관,"대구광역시 달서구 본동 804-2""",35.83350397442265,128.54203706565733,['투명 페트']
452,대구광역시,757,송현2동행정복지센터,"대구광역시 달서구 송현동 528-3""",35.832601204669494,128.54549441921338,['투명 페트']
453,대구광역시,758,월곡역사공원,"대구광역시 달서구 상인동 1530""",35.81842153926616,128.5446164737241,['투명 페트']
454,대구광역시,759,상인2동행정복지센터,"대구광역시 달서구 상원로 27""",35.81259088655533,128.5361920293517,['투명 페트']
455,대구광역시,760,도원동행정복지센터,"대구광역시 달서구 한실로 53""",35.80749653934275,128.5323518879029,['투명 페트']
456,대구광역시,761,두류3동행정복지센터,"대구광역시 달서구 두류동 483-8""",35.85358703240246,128.5556010919812,['투명 페트']
479,대구광역시,785,중동행정복지센터,"대구광역시 수성구 중동 44-6""",35.84728334037656,128.61519139066007,['투명 페트']
480,대구광역시,786,상동행정복지센터,"대구광역시 수성구 상동 400""",35.83219007743174,128.6156268061869,['투명 페트']
481,대구광역시,787,수성구립무학숲도서관,"대구광역시 수성구 지산동 888-1""",35.83530042458795,128.6306989042572,['투명 페트']
482,대구광역시,788,에덴테마어린이공원 ,"대구광역시 수성구 지산동 1272-1""",35.82145511364238,128.63230212869917,['투명 페트']
541,대구광역시,848,복현어울림쉼터,"대구광역시 북구 복현동 603-2""",35.89170451518761,128.61539843650863,['투명 페트']
539,대구광역시,846,신용보증기금,"대구광역시 동구 신서동 1157""",35.87744189061068,128.72802725225026,['투명 페트']
442,대구광역시,747,용산1동행정복지센터,"대구광역시 달서구 용산로 212-7""",35.85665655353473,128.531141756148,['투명 페트']
441,대구광역시,746,용산2동행정복지센터,"대구광역시 달서구 용산동 499-7""",35.85854352367828,128.52288665251783,['투명 페트']
430,대구광역시,731,대구 중구 보건소,"대구광역시 중구 태평로3가 174-1""",35.87753887039087,128.5830669511672,['투명 페트']
630,대구광역시,948,무태조야동행정복지센터,"대구광역시 북구 서변동 1777""",35.92134694101869,128.59724790231184,['투명 페트']
427,대구광역시,728,서문시장,"대구광역시 중구 큰장로26길 45""",35.86881671775273,128.58077325437412,['투명 페트']
260,대구광역시,538,진천동 행정복지센터,"대구광역시 달서구 진천로9길 33""",35.81228113070092,128.52264707595245,['투명 페트']
259,대구광역시,537,송현1동 행정복지센터,"대구광역시 달서구 중흥로8길 41""",35.8291713000705,128.55482832349665,['투명 페트']
258,대구광역시,536,성당동 행정복지센터,"대구광역시 달서구 야외음악당로 38""",35.84061872603643,128.5532200813586,['투명 페트']
257,대구광역시,535,이곡2동 행정복지센터,"대구광역시 달서구 이곡동 1191-3""",35.85575335091988,128.5009569938092,['투명 페트']
428,대구광역시,729,대구 중구 재활용센터,"대구광역시 중구 태평로51길 77""",35.87385480126191,128.60922037846717,['투명 페트']
631,대구광역시,949,복현2동행정복지센터,"대구광역시 북구 복현동 산 107-3""",35.89548733049855,128.62555904344154,['투명 페트']
623,대구광역시,941,강북노인복지관,"대구광역시 북구 관음동 1372""",35.93637380994684,128.54664533842904,['투명 페트']
624,대구광역시,942,읍내동행정복지센터,"대구광역시 북구 읍내동 660-2""",35.94596296772416,128.55040621175274,['투명 페트']
625,대구광역시,943,함지노인복지관,"대구광역시 북구 구암동 773-1""",35.943023258935675,128.5704841941427,['투명 페트']
622,대구광역시,940,태전1동행정복지센터,"대구광역시 북구 태전동 255-15""",35.92423341591628,128.54312667173122,['투명 페트']
627,대구광역시,945,침산3동행정복지센터,"대구광역시 북구 성북로 55""",35.89202207844333,128.5894075131436,['투명 페트']
628,대구광역시,946,노원동행정복지센터,"대구광역시 북구 노원동2가 211""",35.89024884715041,128.5762656540257,['투명 페트']
629,대구광역시,947,고성동행정복지센터,"대구광역시 북구 고성로31길 21""",35.88184698905884,128.5837008157371,['투명 페트']
439,대구광역시,744,이곡1동행정복지센터,"대구광역시 달서구 이곡동 672-2""",35.85154864898369,128.5107263885789,['투명 페트']
440,대구광역시,745,신당동행정복지센터,"대구광역시 달서구 신당동 1750-1""",35.85876459197745,128.49922319227466,['투명 페트']
626,대구광역시,944,침산2동행정복지센터,"대구광역시 북구 침산동 5-1""",35.88729355893834,128.59686259170655,['투명 페트']
97,대전광역시,143,[기부형] 대청댐 물문화관,"대전광역시 대덕구 대청로 618-136""",36.4744377880216,127.481556455353,['투명 페트']
497,대전광역시,803,대전 대신고등학교(포인트 적립 불가),"대전광역시 서구 오량1길 98""",36.3090299032432,127.38084504889738,"['캔', '투명 페트']"
378,대전광역시,668,기성동행정복지센터,"대전광역시 서구 흑석1길 16""",36.25581454468622,127.34141705891614,['투명 페트']
401,대전광역시,696,예정어린이공원,"대전광역시 서구 내동 16-1""",36.331504202414415,127.37835932842714,['투명 페트']
377,대전광역시,667,대전서구국민체육센터,"대전광역시 서구 정림서로 181""",36.30403902443406,127.36292604123229,['투명 페트']
400,대전광역시,695,만년동행정복지센터,"대전광역시 서구 만년로 19""",36.36748044584128,127.37507917535116,['투명 페트']
399,대전광역시,693,마치광장,"대전광역시 서구 관저동 1538""",36.29763056327175,127.33871299913908,['투명 페트']
468,대전광역시,773,갈마동건능골경로당,"대전광역시 서구 갈마동 402-1""",36.34477290937215,127.37153647707308,['투명 페트']
469,대전광역시,774,둔산1동행정복지센터,"대전광역시 서구 둔산동 1402""",36.35244290141649,127.3861476733976,['투명 페트']
465,대전광역시,770,비래동행정복지센터,"대전광역시 대덕구 비래동 140-5""",36.35501342363965,127.44992309009103,"['캔', '투명 페트']"
375,대전광역시,665,들말어린이공원,"대전광역시 서구 가장동 405""",36.329180108743,127.38231019822,['투명 페트']
374,대전광역시,664,변동주민자치문화센터,"대전광역시 서구 변동 15-23""",36.329783511780604,127.37889395794,['투명 페트']
379,대전광역시,669,도안동행정복지센터,"대전광역시 서구 원도안로242번길 33""",36.32355296127041,127.34660958830554,['투명 페트']
398,대전광역시,692,문정어린이공원,"대전광역시 서구 둔산동 2008""",36.34976301507386,127.39884269224092,['투명 페트']
376,대전광역시,666,도솔청소년문화의집 앞,"대전광역시 서구 배재로197번길 41""",36.325552589063854,127.3680429155691,['투명 페트']
572,대전광역시,880,도솔마을 어울림플랫폼,"대전광역시 서구 도마동 105-10""",36.31726706184633,127.37502776811466,['투명 페트']
263,대전광역시,542,가양2동행정복지센터,"대전광역시 동구 흥룡로 33""",36.34902784172126,127.44740161408215,['투명 페트']
133,대전광역시,182,갈마공원,"대전광역시 서구 갈마동 820""",36.35526460107271,127.37378111787004,['투명 페트']
287,대전광역시,572,관평재활용정거장,"대전광역시 유성구 관평동 805""",36.426804529539176,127.3884085243948,"['캔', '투명 페트']"
286,대전광역시,571,지족재활용정거장,"대전광역시 유성구 지족동 1004""",36.386380461489615,127.31834738785555,['투명 페트']
285,대전광역시,570,유성구종합사회복지관,"대전광역시 유성구 도안대로589번길 27""",36.35292024822744,127.3394926851879,['투명 페트']
284,대전광역시,569,어은어린이공원,"대전광역시 유성구 어은동 108-14""",36.36238365675739,127.3553945317723,['투명 페트']
132,대전광역시,181,서구청,"대전광역시 서구 둔산동 1300""",36.35544032040138,127.38443561145569,['투명 페트']
131,대전광역시,180,용문동 행정복지센터,"대전광역시 서구 용문동 589-7""",36.339144000449664,127.39162632890093,['투명 페트']
130,대전광역시,179,유등노인복지관,"대전광역시 서구 도마동 413-3""",36.32714179464708,127.37428992050116,['투명 페트']
129,대전광역시,178,복수동행정복지센터,"대전광역시 서구 복수동 614""",36.29987565909405,127.37887171961302,['투명 페트']
283,대전광역시,568,성남다목적체육관,"대전광역시 동구 성남동 537""",36.3426119654251,127.4307145586168,['투명 페트']
318,대전광역시,604,월평2동행정복지센터,"대전광역시 서구 월평동 218-8""",36.3637051478696,127.37416410496478,['투명 페트']
282,대전광역시,567,상소오토캠핑장,"대전광역시 동구 산내로 748""",36.23705567413938,127.46926426145517,"['캔', '투명 페트']"
202,대전광역시,276,아름드리 덕암동주민커뮤니티센터,"대전광역시 대덕구 신탄진로681번길 10""",36.43908748752816,127.42602190994654,"['캔', '투명 페트']"
203,대전광역시,277,관저동 광장,"대전광역시 서구 관저동 1681""",36.30626498114781,127.3343273183502,['투명 페트']
204,대전광역시,278,도안동 광장,"대전광역시 서구 도안동 846""",36.33093418217129,127.33855359946274,['투명 페트']
205,대전광역시,279,월평주차장,"대전광역시 서구 월평로 53-3""",36.35628354432233,127.36261415142594,['투명 페트']
206,대전광역시,280,온천2동 행정복지센터,"대전광역시 유성구 장대로 120""",36.36551765962494,127.33345243816116,['투명 페트']
207,대전광역시,281,회덕동 행정복지센터,"대전광역시 대덕구 대전로 1376""",36.37636804914269,127.42111334537042,['투명 페트']
127,대전광역시,176,관저다목적체육관,"대전광역시 서구 관저동 1583""",36.29239887187206,127.33643056344674,['투명 페트']
225,대전광역시,299,한민시장주차장,"대전광역시 서구 괴정동 88-20""",36.33523345785246,127.38311109591643,['투명 페트']
264,대전광역시,543,용전동행정복지센터,"대전광역시 동구 계족로 515""",36.35774114614912,127.43238276334026,['투명 페트']
243,대전광역시,518,봉암초등학교(포인트 적립 불가),"대전광역시 유성구 궁동로 21""",36.36405303767368,127.34775292460075,"['캔', '투명 페트']"
128,대전광역시,177,가수원 행정복지센터,"대전광역시 서구 가수원로 105""",36.3035860454738,127.34935752434198,['투명 페트']
597,대전광역시,907,월평1동치안센터 옆,"대전광역시 서구 월평서로 13-1""",36.35482317491506,127.35753544012502,['투명 페트']
135,대전광역시,184,갈마1동행정복지센터,"대전광역시 서구 갈마동 316-3""",36.3508442575242,127.36800038740952,['투명 페트']
316,대전광역시,602,갈마2동행정복지센터,"대전광역시 서구 갈마동 1458""",36.34524966836346,127.3746996107766,['투명 페트']
159,대전광역시,215,세븐일레븐 건양대간호학관,"대전광역시 서구 관저동로 158""",36.30699499788398,127.34462121371035,['투명 페트']
317,대전광역시,603,탄방동행정복지센터,"대전광역시 서구 탄방동 1440""",36.34636954952416,127.39561712968158,['투명 페트']
585,대전광역시,895,도솔마을 작은도서관,"대전광역시 서구 사마5길 21""",36.3183662210691,127.37655028602808,['투명 페트']
584,부산광역시,893,괘내마을행복충전소,"부산광역시 사상구 백양대로646번나길 40""",35.16319675432966,128.98927938652088,['투명 페트']
211,서울특별시,285,영등포 제2스포츠센터,"서울특별시 영등포구 당산동4가 96-2""",37.52641231564154,126.9027341126328,['투명 페트']
11,서울특별시,19,구의3동주민센터,"서울특별시 광진구 강변역로 17 구의3동 복합청사""",37.5380524,127.0920163,"['캔', '투명 페트']"
10,서울특별시,18,광진광장,"서울특별시 광진구 군자동 346-42""",37.547941045783645,127.07322996009736,"['캔', '투명 페트']"
155,서울특별시,211,세븐일레븐 압구정 2점,"서울특별시 강남구 압구정로28길 28""",37.5248057184672,127.0275849008041,['투명 페트']
489,서울특별시,795,중곡문화체육센터,"서울특별시 광진구 중곡동 168-8""",37.567919813318,127.08459986235918,['투명 페트']
212,서울특별시,286,종로타워 1층,"서울특별시 종로구 종로 51""",37.570744325762846,126.98360914667552,"['캔', '투명 페트']"
511,서울특별시,818,신길6동주민센터,"서울특별시 영등포구 대방천로 167""",37.49933152538133,126.90984011281049,['투명 페트']
153,서울특별시,205,세븐일레븐 마로니에공원점,"서울특별시 종로구 대학로 116""",37.5815366512951,127.002340109386,['투명 페트']
